"contig_name","Kingdom","Phylum","Class","Order","Family","Genus","Species","Strain"
"k141_95104_length_331966_cov_205.4636","Bacteria","Pseudomonadota","Gammaproteobacteria","Lysobacterales","Lysobacteraceae","Stenotrophomonas","Stenotrophomonas pavanii",NA
"k141_153189_length_276361_cov_41.7973","Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas",NA,NA
"k141_72872_length_271214_cov_16.7438","Bacteria","Pseudomonadota","Betaproteobacteria","Burkholderiales","Comamonadaceae","Comamonas","Comamonas sp. JUb58",NA
"k141_155454_length_264877_cov_89.9790","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Enterobacter",NA,NA
"k141_100806_length_255159_cov_129.1301","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Enterobacter",NA,NA
"k141_88308_length_254782_cov_30.7400","Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas",NA,NA
"k141_117249_length_240148_cov_27.0116","Bacteria","Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Rhizobiaceae","Agrobacterium","uncultured Agrobacterium sp.",NA
"k141_25150_length_212058_cov_103.5943","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Enterobacter",NA,NA
"k141_161796_length_200204_cov_271.2495","Bacteria","Pseudomonadota","Gammaproteobacteria","Lysobacterales","Lysobacteraceae","Stenotrophomonas",NA,NA
"k141_3435_length_168231_cov_121.0887","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Enterobacter",NA,NA
"k141_60692_length_160108_cov_40.9516","Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas",NA,NA
"k141_20347_length_149157_cov_212.2245","Bacteria","Pseudomonadota","Gammaproteobacteria","Lysobacterales","Lysobacteraceae","Stenotrophomonas",NA,NA
"k141_23635_length_146046_cov_112.9999","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Enterobacter",NA,NA
"k141_11548_length_124581_cov_25.8114","Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas",NA,NA
"k141_21499_length_60910_cov_333.4671","Bacteria","Pseudomonadota","Gammaproteobacteria","Lysobacterales","Lysobacteraceae","Stenotrophomonas",NA,NA
"k141_65406_length_30869_cov_13.0508","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Erwiniaceae","Pantoea",NA,NA
"k141_122933_length_25387_cov_16.8608","Bacteria","Pseudomonadota","Betaproteobacteria","Burkholderiales","Comamonadaceae","Pseudacidovorax","Pseudacidovorax intermedius",NA
"k141_137459_length_24688_cov_15.0000","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Erwiniaceae","Pantoea",NA,NA
"k141_30828_length_23991_cov_65.1245","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Enterobacter",NA,NA
"k141_56026_length_13027_cov_311.9276","Bacteria","Pseudomonadota","Gammaproteobacteria","Lysobacterales","Lysobacteraceae","Stenotrophomonas","Stenotrophomonas pavanii",NA
"k141_57392_length_9224_cov_7.0000","Bacteria","Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Brucellaceae","Brucella",NA,NA
"k141_14148_length_8797_cov_11.0000","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Erwiniaceae","Pantoea","Pantoea ananatis",NA
"k141_5022_length_7334_cov_84.5871","Bacteria","Pseudomonadota","Gammaproteobacteria","Moraxellales","Moraxellaceae","Acinetobacter",NA,NA
"k141_32507_length_6914_cov_20.6238","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Erwiniaceae","Pantoea",NA,NA
"k141_17435_length_6845_cov_21.9805","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Erwiniaceae","Pantoea",NA,NA
"k141_131147_length_6824_cov_9.5746","Bacteria","Pseudomonadota","Betaproteobacteria","Burkholderiales","Comamonadaceae","Acidovorax","Acidovorax sp. PRC11",NA
"k141_156897_length_6617_cov_95.0000","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Erwiniaceae","Pantoea",NA,NA
"k141_178465_length_6603_cov_25.9995","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Erwiniaceae","Pantoea",NA,NA
"k141_110210_length_5960_cov_7.0000","Bacteria","Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Brucellaceae","Brucella","Brucella sp.",NA
"k141_61184_length_5785_cov_7.0000","Bacteria","Pseudomonadota","Alphaproteobacteria","Hyphomicrobiales","Devosiaceae","Devosia","Devosia sp.",NA
"k141_176562_length_3662_cov_6.0000","Bacteria","Pseudomonadota","Betaproteobacteria","Burkholderiales",NA,"Xylophilus","uncultured Xylophilus sp.",NA
"k141_12986_length_81635_cov_1030.1686","Bacteria","Pseudomonadota","Gammaproteobacteria","Moraxellales","Moraxellaceae","Acinetobacter",NA,NA
"k141_5090_length_58203_cov_605.2808","Bacteria","Pseudomonadota","Gammaproteobacteria","Moraxellales","Moraxellaceae","Acinetobacter",NA,NA
"k141_14747_length_55210_cov_771.4102","Bacteria","Pseudomonadota","Gammaproteobacteria","Moraxellales","Moraxellaceae","Acinetobacter",NA,NA
"k141_3246_length_49599_cov_1497.7909","Bacteria","Pseudomonadota","Gammaproteobacteria","Moraxellales","Moraxellaceae","Acinetobacter",NA,NA
"k141_16608_length_43283_cov_671.8656","Bacteria","Pseudomonadota","Gammaproteobacteria","Moraxellales","Moraxellaceae","Acinetobacter",NA,NA
"k141_12876_length_39972_cov_711.1054","Bacteria","Pseudomonadota","Gammaproteobacteria","Moraxellales","Moraxellaceae","Acinetobacter",NA,NA
"k141_5043_length_33574_cov_488.3575","Bacteria","Pseudomonadota","Gammaproteobacteria","Moraxellales","Moraxellaceae","Acinetobacter",NA,NA
"k141_25739_length_25025_cov_457.3076","Bacteria","Pseudomonadota","Gammaproteobacteria","Moraxellales","Moraxellaceae","Acinetobacter",NA,NA
"k141_21942_length_23681_cov_724.7601","Bacteria","Pseudomonadota","Gammaproteobacteria","Moraxellales","Moraxellaceae","Acinetobacter",NA,NA
"k141_450_length_17338_cov_983.6456","Bacteria","Pseudomonadota","Gammaproteobacteria","Moraxellales","Moraxellaceae","Acinetobacter",NA,NA
"k141_1666_length_14905_cov_1334.1252","Bacteria","Pseudomonadota","Gammaproteobacteria","Moraxellales","Moraxellaceae","Acinetobacter",NA,NA
"k141_4314_length_13307_cov_24.9161","Bacteria","Pseudomonadota","Gammaproteobacteria","Moraxellales","Moraxellaceae","Acinetobacter",NA,NA
"k141_25259_length_13211_cov_30.1757","Bacteria","Pseudomonadota","Gammaproteobacteria","Moraxellales","Moraxellaceae","Acinetobacter",NA,NA
"k141_4769_length_9992_cov_869.1738","Bacteria","Pseudomonadota","Gammaproteobacteria","Moraxellales","Moraxellaceae","Acinetobacter",NA,NA
"k141_4723_length_9169_cov_1169.2212","Bacteria","Pseudomonadota","Gammaproteobacteria","Moraxellales","Moraxellaceae","Acinetobacter",NA,NA
"k141_1147_length_9156_cov_1581.2183","Bacteria","Pseudomonadota","Gammaproteobacteria","Moraxellales","Moraxellaceae","Acinetobacter",NA,NA
"k141_11042_length_8861_cov_852.8698","Bacteria","Pseudomonadota","Gammaproteobacteria","Moraxellales","Moraxellaceae","Acinetobacter",NA,NA
"k141_17716_length_8856_cov_613.4764","Bacteria","Pseudomonadota","Gammaproteobacteria","Moraxellales","Moraxellaceae","Acinetobacter",NA,NA
"k141_21617_length_8764_cov_12.0000","Bacteria","Pseudomonadota","Betaproteobacteria","Burkholderiales","Comamonadaceae","Delftia",NA,NA
"k141_11530_length_8616_cov_837.0494","Bacteria","Pseudomonadota","Gammaproteobacteria","Moraxellales","Moraxellaceae","Acinetobacter",NA,NA
"k141_13678_length_8573_cov_573.7443","Bacteria","Pseudomonadota","Gammaproteobacteria","Moraxellales","Moraxellaceae","Acinetobacter",NA,NA
"k141_18763_length_7628_cov_951.6225","Bacteria","Pseudomonadota","Gammaproteobacteria","Moraxellales","Moraxellaceae","Acinetobacter",NA,NA
"k141_6304_length_6978_cov_1061.4860","Bacteria","Pseudomonadota","Gammaproteobacteria","Moraxellales","Moraxellaceae","Acinetobacter",NA,NA
"k141_26125_length_4285_cov_568.1617","Bacteria","Pseudomonadota","Gammaproteobacteria","Moraxellales","Moraxellaceae","Acinetobacter",NA,NA
"k141_26215_length_4279_cov_932.7622","Bacteria","Pseudomonadota","Gammaproteobacteria","Moraxellales","Moraxellaceae","Acinetobacter",NA,NA
"k141_9260_length_3510_cov_488.8955","Bacteria","Pseudomonadota","Gammaproteobacteria","Moraxellales","Moraxellaceae","Acinetobacter","Acinetobacter nosocomialis",NA
"k141_186625_length_775918_cov_65.0072","Bacteria","Pseudomonadota","Gammaproteobacteria","Lysobacterales","Lysobacteraceae","Stenotrophomonas","Stenotrophomonas sp. 57",NA
"k141_16816_length_389413_cov_196.7722","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Erwiniaceae","Pantoea",NA,NA
"k141_207754_length_340009_cov_98.7112","Bacteria","Pseudomonadota","Gammaproteobacteria","Lysobacterales","Lysobacteraceae","Stenotrophomonas","Stenotrophomonas sp. 57",NA
"k141_183271_length_335211_cov_109.0269","Bacteria","Pseudomonadota","Gammaproteobacteria","Lysobacterales","Lysobacteraceae","Stenotrophomonas","Stenotrophomonas sp. 57",NA
"k141_71450_length_305763_cov_167.0236","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Erwiniaceae","Pantoea",NA,NA
"k141_57470_length_212778_cov_42.2407","Bacteria","Pseudomonadota","Gammaproteobacteria","Moraxellales","Moraxellaceae","Acinetobacter",NA,NA
"k141_285404_length_203156_cov_69.0000","Bacteria","Pseudomonadota","Gammaproteobacteria","Lysobacterales","Lysobacteraceae","Stenotrophomonas","Stenotrophomonas sp. 57",NA
"k141_188530_length_177568_cov_47.5346","Bacteria","Pseudomonadota","Gammaproteobacteria","Moraxellales","Moraxellaceae","Acinetobacter",NA,NA
"k141_178561_length_144344_cov_45.2004","Bacteria","Pseudomonadota","Gammaproteobacteria","Moraxellales","Moraxellaceae","Acinetobacter",NA,NA
"k141_160015_length_106115_cov_51.9442","Bacteria","Pseudomonadota","Gammaproteobacteria","Moraxellales","Moraxellaceae","Acinetobacter",NA,NA
"k141_296556_length_99120_cov_48.8880","Bacteria","Pseudomonadota","Gammaproteobacteria","Moraxellales","Moraxellaceae","Acinetobacter",NA,NA
"k141_120376_length_71354_cov_50.2039","Bacteria","Pseudomonadota","Gammaproteobacteria","Moraxellales","Moraxellaceae","Acinetobacter",NA,NA
"k141_219241_length_56487_cov_180.0939","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Erwiniaceae","Pantoea",NA,NA
"k141_148691_length_51665_cov_51.8619","Bacteria","Pseudomonadota","Gammaproteobacteria","Moraxellales","Moraxellaceae","Acinetobacter",NA,NA
"k141_73131_length_50783_cov_186.7516","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Erwiniaceae","Pantoea",NA,NA
"k141_3963_length_44745_cov_41.4762","Bacteria","Pseudomonadota","Gammaproteobacteria","Moraxellales","Moraxellaceae","Acinetobacter",NA,NA
"k141_186607_length_40357_cov_138.7963","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Erwiniaceae","Pantoea",NA,NA
"k141_70044_length_31364_cov_52.4074","Bacteria","Pseudomonadota","Gammaproteobacteria","Moraxellales","Moraxellaceae","Acinetobacter",NA,NA
"k141_62082_length_26091_cov_24.0617","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Enterobacter",NA,NA
"k141_240603_length_25862_cov_22.0520","Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas",NA,NA
"k141_171021_length_20344_cov_251.9643","Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas",NA,NA
"k141_105679_length_15290_cov_48.3318","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Erwiniaceae","Pantoea",NA,NA
"k141_233183_length_14698_cov_35.5261","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Erwiniaceae","Pantoea",NA,NA
"k141_94244_length_13462_cov_36.1265","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Enterobacter",NA,NA
"k141_70585_length_11342_cov_34.8410","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Erwiniaceae","Pantoea",NA,NA
"k141_111359_length_11181_cov_47.8918","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Enterobacter",NA,NA
"k141_90292_length_10969_cov_46.3335","Bacteria","Pseudomonadota","Gammaproteobacteria","Moraxellales","Moraxellaceae","Acinetobacter","Acinetobacter nosocomialis",NA
"k141_50319_length_10758_cov_54.8433","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Enterobacter",NA,NA
"k141_199848_length_9593_cov_8.0000","Bacteria","Pseudomonadota","Betaproteobacteria","Burkholderiales","Comamonadaceae","Variovorax","uncultured Variovorax sp.",NA
"k141_158081_length_9353_cov_27.3977","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Enterobacter",NA,NA
"k141_41924_length_8274_cov_264.8909","Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas",NA,NA
"k141_109256_length_7435_cov_63.4524","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Erwiniaceae","Pantoea",NA,NA
"k141_48613_length_6236_cov_36.1465","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae",NA,NA,NA
"k141_3069_length_6043_cov_37.2094","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Erwiniaceae","Pantoea",NA,NA
"k141_2668_length_5499_cov_206.6290","Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas",NA,NA
"k141_33279_length_5461_cov_30.6850","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Enterobacter",NA,NA
"k141_229801_length_5238_cov_40.6433","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales",NA,NA,NA,NA
"k141_233098_length_4837_cov_28.3054","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Enterobacter","Enterobacter asburiae",NA
"k141_148030_length_4535_cov_23.0694","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Enterobacter",NA,NA
"k141_283551_length_4323_cov_29.8702","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Enterobacter",NA,NA
"k141_82386_length_3868_cov_24.6450","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Enterobacter",NA,NA
"k141_217016_length_3353_cov_7.4290","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Erwiniaceae","Pantoea",NA,NA
"k141_120529_length_3312_cov_140.9997","Bacteria","Bacillota","Bacilli","Bacillales",NA,"Exiguobacterium",NA,NA
"k141_7744_length_3158_cov_35.5264","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Enterobacter","Enterobacter asburiae",NA
"k141_285992_length_2862_cov_37.1959","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Enterobacter",NA,NA
"k141_80745_length_2004_cov_67.0955","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Erwiniaceae","Pantoea",NA,NA
"k141_3711_length_1991_cov_28.2497","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Enterobacter",NA,NA
"k141_49020_length_1186_cov_5.0000","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Erwiniaceae","Pantoea",NA,NA
"k141_17165_length_808705_cov_36.8843","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Enterobacter",NA,NA
"k141_42582_length_736791_cov_32.6245","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Enterobacter",NA,NA
"k141_21510_length_551177_cov_39.9012","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Enterobacter",NA,NA
"k141_43398_length_377456_cov_35.3500","Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas",NA,NA
"k141_29771_length_314637_cov_38.9871","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Enterobacter",NA,NA
"k141_6158_length_308888_cov_62.3343","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Enterobacter",NA,NA
"k141_8768_length_294105_cov_40.6655","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Enterobacter",NA,NA
"k141_6910_length_240296_cov_43.1483","Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas",NA,NA
"k141_25135_length_238652_cov_42.6436","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Enterobacter",NA,NA
"k141_43547_length_231560_cov_109.1636","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Erwiniaceae","Pantoea",NA,NA
"k141_24229_length_211189_cov_130.1616","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Erwiniaceae","Pantoea",NA,NA
"k141_6974_length_192097_cov_85.0946","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Erwiniaceae","Pantoea","Pantoea eucrina",NA
"k141_14686_length_189870_cov_37.0119","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Enterobacter",NA,NA
"k141_37990_length_188040_cov_121.0064","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Erwiniaceae","Pantoea",NA,NA
"k141_14270_length_185906_cov_41.7167","Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas",NA,NA
"k141_11487_length_158826_cov_42.2465","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Enterobacter",NA,NA
"k141_10395_length_156673_cov_41.2641","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Enterobacter",NA,NA
"k141_29499_length_152267_cov_24.6309","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Erwiniaceae","Pantoea",NA,NA
"k141_41453_length_129018_cov_138.1792","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Erwiniaceae","Pantoea",NA,NA
"k141_32826_length_119076_cov_46.8886","Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas",NA,NA
"k141_3379_length_118998_cov_35.9836","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Enterobacter",NA,NA
"k141_14753_length_101510_cov_35.5580","Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas",NA,NA
"k141_1629_length_97645_cov_42.0000","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Erwiniaceae","Pantoea",NA,NA
"k141_6218_length_63818_cov_47.0036","Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas",NA,NA
